D_TEMPORAL_0;D_TERRITORIO_0;D_SEXO_0;D_LUGARNACIMIEN_0;INDICATOR;OBS_VALUE;FREQ
2010;29;00;11;Andaluces;268.0;A
2010;29;00;14;Andaluces;191.0;A
2010;29;00;18;Andaluces;194.0;A
2010;29;00;21;Andaluces;14.0;A
2010;29;00;23;Andaluces;99.0;A
2010;29;00;29;Andaluces;12249.0;A
2010;29;00;41;Andaluces;172.0;A
2010;29;00;C01;Andaluces;13223.0;A
2010;29;00;C02;Andaluces;1677.0;A
2010;29;00;66;Andaluces;21999.0;A
2010;29;00;NC000;Andaluces;545.0;A
2010;29;00;00;Andaluces;37444.0;A
2010;29;01;04;Andaluces;23.0;A
2010;29;01;11;Andaluces;126.0;A
2010;29;01;14;Andaluces;87.0;A
2010;29;01;18;Andaluces;85.0;A
2010;29;01;21;Andaluces;8.0;A
2010;29;01;23;Andaluces;46.0;A
2010;29;01;29;Andaluces;5967.0;A
2010;29;01;41;Andaluces;91.0;A
2010;29;01;C01;Andaluces;6433.0;A
2010;29;01;C02;Andaluces;789.0;A
2010;29;01;66;Andaluces;11038.0;A
2010;29;01;NC000;Andaluces;284.0;A
2010;29;01;00;Andaluces;18544.0;A
2010;29;06;04;Andaluces;13.0;A
2010;29;06;11;Andaluces;142.0;A
2010;29;06;14;Andaluces;104.0;A
2010;29;06;18;Andaluces;109.0;A
2010;29;06;21;Andaluces;6.0;A
2010;29;06;23;Andaluces;53.0;A
2010;29;06;29;Andaluces;6282.0;A
2010;29;06;41;Andaluces;81.0;A
2010;29;06;C01;Andaluces;6790.0;A
2010;29;06;C02;Andaluces;888.0;A
2010;29;06;66;Andaluces;10961.0;A
2010;29;06;NC000;Andaluces;261.0;A
2010;29;06;00;Andaluces;18900.0;A
2010;41;00;04;Andaluces;36.0;A
2010;41;00;11;Andaluces;215.0;A
2010;41;00;14;Andaluces;133.0;A
2010;41;00;18;Andaluces;79.0;A
2010;41;00;21;Andaluces;150.0;A
2010;41;00;23;Andaluces;65.0;A
2010;41;00;29;Andaluces;99.0;A
2010;41;00;41;Andaluces;11074.0;A
2010;41;00;C01;Andaluces;11851.0;A
2010;41;00;C02;Andaluces;1019.0;A
2010;41;00;66;Andaluces;13016.0;A
2010;41;00;NC000;Andaluces;375.0;A
2010;41;00;00;Andaluces;26261.0;A
2010;41;01;04;Andaluces;22.0;A
2010;41;01;11;Andaluces;110.0;A
2010;41;01;14;Andaluces;71.0;A
2010;41;01;18;Andaluces;39.0;A
2010;41;01;21;Andaluces;64.0;A
2010;41;01;23;Andaluces;34.0;A
2010;41;01;29;Andaluces;42.0;A
2010;41;01;41;Andaluces;5294.0;A
2010;41;01;C01;Andaluces;5676.0;A
2010;41;01;C02;Andaluces;497.0;A
2010;41;01;66;Andaluces;6527.0;A
2010;41;01;NC000;Andaluces;177.0;A
2010;41;01;00;Andaluces;12877.0;A
2010;41;06;04;Andaluces;14.0;A
2010;41;06;11;Andaluces;105.0;A
2010;41;06;14;Andaluces;62.0;A
2010;41;06;18;Andaluces;40.0;A
2010;41;06;21;Andaluces;86.0;A
2010;41;06;23;Andaluces;31.0;A
2010;41;06;29;Andaluces;57.0;A
2010;41;06;41;Andaluces;5780.0;A
2010;41;06;C01;Andaluces;6175.0;A
2010;41;06;C02;Andaluces;522.0;A
2010;41;06;66;Andaluces;6489.0;A
2010;41;06;NC000;Andaluces;198.0;A
2010;41;06;00;Andaluces;13384.0;A
2011;C01;00;04;Andaluces;10429.0;A
2011;C01;00;11;Andaluces;11133.0;A
2011;C01;00;14;Andaluces;8417.0;A
2011;C01;00;18;Andaluces;15153.0;A
2011;C01;00;21;Andaluces;2949.0;A
2011;C01;00;23;Andaluces;5456.0;A
2011;C01;00;29;Andaluces;12995.0;A
2011;C01;00;41;Andaluces;11902.0;A
2011;C01;00;C01;Andaluces;78434.0;A
2011;C01;00;C02;Andaluces;5807.0;A
2011;C01;00;66;Andaluces;110502.0;A
2011;C01;00;NC000;Andaluces;2194.0;A
2011;C01;00;00;Andaluces;196937.0;A
2011;C01;01;04;Andaluces;4992.0;A
2011;C01;01;11;Andaluces;5300.0;A
2011;C01;01;14;Andaluces;4216.0;A
2011;C01;01;18;Andaluces;7390.0;A
2011;C01;01;21;Andaluces;1440.0;A
2011;C01;01;23;Andaluces;2664.0;A
2011;C01;01;29;Andaluces;6362.0;A
2011;C01;01;41;Andaluces;5684.0;A
2011;C01;01;C01;Andaluces;38048.0;A
2011;C01;01;C02;Andaluces;2801.0;A
2011;C01;01;66;Andaluces;54672.0;A
2011;C01;01;NC000;Andaluces;1113.0;A
2011;C01;01;00;Andaluces;96634.0;A
2011;C01;06;04;Andaluces;5437.0;A
2011;C01;06;11;Andaluces;5833.0;A
2011;C01;06;14;Andaluces;4201.0;A
2011;C01;06;18;Andaluces;7763.0;A
2011;C01;06;21;Andaluces;1509.0;A
2011;C01;06;23;Andaluces;2792.0;A
2011;C01;06;29;Andaluces;6633.0;A
2011;C01;06;41;Andaluces;6218.0;A
2011;C01;06;C01;Andaluces;40386.0;A
2011;C01;06;C02;Andaluces;3006.0;A
2011;C01;06;66;Andaluces;55830.0;A
2011;C01;06;NC000;Andaluces;1081.0;A
2011;C01;06;00;Andaluces;100303.0;A
2011;04;00;04;Andaluces;10242.0;A
2011;04;00;11;Andaluces;11.0;A
2011;04;00;14;Andaluces;18.0;A
2011;04;00;18;Andaluces;129.0;A
2011;04;00;21;Andaluces;7.0;A
2011;04;00;23;Andaluces;24.0;A
2011;04;00;29;Andaluces;28.0;A
2011;04;00;41;Andaluces;20.0;A
2011;04;00;C01;Andaluces;10479.0;A
2011;04;00;C02;Andaluces;531.0;A
2011;04;00;66;Andaluces;20083.0;A
2011;04;00;NC000;Andaluces;317.0;A
2011;04;00;00;Andaluces;31410.0;A
2011;04;01;04;Andaluces;4900.0;A
2011;04;01;11;Andaluces;4.0;A
2011;04;01;14;Andaluces;11.0;A
2011;04;01;18;Andaluces;61.0;A
2011;04;01;21;Andaluces;4.0;A
2011;04;01;23;Andaluces;12.0;A
2011;04;01;29;Andaluces;17.0;A
2011;04;01;41;Andaluces;11.0;A
2011;04;01;C01;Andaluces;5020.0;A
2011;04;01;C02;Andaluces;269.0;A
2011;04;01;66;Andaluces;9627.0;A
2011;04;01;NC000;Andaluces;169.0;A
2011;04;01;00;Andaluces;15085.0;A
2011;04;06;04;Andaluces;5342.0;A
2011;04;06;11;Andaluces;7.0;A
2011;04;06;14;Andaluces;7.0;A
2011;04;06;18;Andaluces;68.0;A
2011;04;06;21;Andaluces;3.0;A
2011;04;06;23;Andaluces;12.0;A
2011;04;06;29;Andaluces;11.0;A
2011;04;06;41;Andaluces;9.0;A
2011;04;06;C01;Andaluces;5459.0;A
2011;04;06;C02;Andaluces;262.0;A
2011;04;06;66;Andaluces;10456.0;A
2011;04;06;NC000;Andaluces;148.0;A
2011;04;06;00;Andaluces;16325.0;A
2011;11;00;04;Andaluces;17.0;A
2011;11;00;11;Andaluces;10549.0;A
2011;11;00;14;Andaluces;45.0;A
2011;11;00;18;Andaluces;59.0;A
2011;11;00;21;Andaluces;25.0;A
2011;11;00;23;Andaluces;30.0;A
2011;11;00;29;Andaluces;178.0;A
2011;11;00;41;Andaluces;221.0;A
2011;11;00;C01;Andaluces;11124.0;A
2011;11;00;C02;Andaluces;850.0;A
2011;11;00;66;Andaluces;11828.0;A
2011;11;00;NC000;Andaluces;220.0;A
2011;11;00;00;Andaluces;24022.0;A
2011;11;01;04;Andaluces;9.0;A
2011;11;01;11;Andaluces;5009.0;A
2011;11;01;14;Andaluces;19.0;A
2011;11;01;18;Andaluces;29.0;A
2011;11;01;21;Andaluces;9.0;A
2011;11;01;23;Andaluces;15.0;A
2011;11;01;29;Andaluces;90.0;A
2011;11;01;41;Andaluces;97.0;A
2011;11;01;C01;Andaluces;5277.0;A
2011;11;01;C02;Andaluces;408.0;A
2011;11;01;66;Andaluces;5925.0;A
2011;11;01;NC000;Andaluces;118.0;A
2011;11;01;00;Andaluces;11728.0;A
2011;11;06;04;Andaluces;8.0;A
2011;11;06;11;Andaluces;5540.0;A
2011;11;06;14;Andaluces;26.0;A
2011;11;06;18;Andaluces;30.0;A
2011;11;06;21;Andaluces;16.0;A
2011;11;06;23;Andaluces;15.0;A
2011;11;06;29;Andaluces;88.0;A
2011;11;06;41;Andaluces;124.0;A
2011;11;06;C01;Andaluces;5847.0;A
2011;11;06;C02;Andaluces;442.0;A
2011;11;06;66;Andaluces;5903.0;A
2011;11;06;NC000;Andaluces;102.0;A
2011;11;06;00;Andaluces;12294.0;A
2011;14;00;04;Andaluces;12.0;A
2011;14;00;11;Andaluces;14.0;A
2011;14;00;14;Andaluces;7920.0;A
2011;14;00;18;Andaluces;42.0;A
2011;14;00;21;Andaluces;11.0;A
2011;14;00;23;Andaluces;48.0;A
2011;14;00;29;Andaluces;30.0;A
2011;14;00;41;Andaluces;72.0;A
2011;14;00;C01;Andaluces;8149.0;A
2011;14;00;C02;Andaluces;399.0;A
2011;14;00;66;Andaluces;7591.0;A
2011;14;00;NC000;Andaluces;172.0;A
2011;14;00;00;Andaluces;16311.0;A
2011;14;01;04;Andaluces;7.0;A
2011;14;01;11;Andaluces;8.0;A
2011;14;01;14;Andaluces;3968.0;A
2011;14;01;18;Andaluces;18.0;A
2011;14;01;21;Andaluces;5.0;A
2011;14;01;23;Andaluces;21.0;A
2011;14;01;29;Andaluces;15.0;A
2011;14;01;41;Andaluces;29.0;A
2011;14;01;C01;Andaluces;4071.0;A
2011;14;01;C02;Andaluces;186.0;A
2011;14;01;66;Andaluces;3839.0;A
2011;14;01;NC000;Andaluces;83.0;A
2011;14;01;00;Andaluces;8179.0;A
2011;14;06;04;Andaluces;5.0;A
2011;14;06;11;Andaluces;6.0;A
2011;14;06;14;Andaluces;3952.0;A
2011;14;06;18;Andaluces;24.0;A
2011;14;06;21;Andaluces;6.0;A
2011;14;06;23;Andaluces;27.0;A
2011;14;06;29;Andaluces;15.0;A
2011;14;06;41;Andaluces;43.0;A
2011;14;06;C01;Andaluces;4078.0;A
2011;14;06;C02;Andaluces;213.0;A
2011;14;06;66;Andaluces;3752.0;A
2011;14;06;NC000;Andaluces;89.0;A
2011;14;06;00;Andaluces;8132.0;A
2011;18;00;04;Andaluces;74.0;A
2011;18;00;11;Andaluces;36.0;A
2011;18;00;14;Andaluces;44.0;A
2011;18;00;18;Andaluces;14595.0;A
2011;18;00;21;Andaluces;7.0;A
2011;18;00;23;Andaluces;131.0;A
2011;18;00;29;Andaluces;76.0;A
2011;18;00;41;Andaluces;54.0;A
2011;18;00;C01;Andaluces;15017.0;A
2011;18;00;C02;Andaluces;785.0;A
2011;18;00;66;Andaluces;23407.0;A
2011;18;00;NC000;Andaluces;506.0;A
2011;18;00;00;Andaluces;39715.0;A
2011;18;01;04;Andaluces;26.0;A
2011;18;01;11;Andaluces;22.0;A
2011;18;01;14;Andaluces;22.0;A
2011;18;01;18;Andaluces;7139.0;A
2011;18;01;21;Andaluces;3.0;A
2011;18;01;23;Andaluces;63.0;A
2011;18;01;29;Andaluces;32.0;A
2011;18;01;41;Andaluces;20.0;A
2011;18;01;C01;Andaluces;7327.0;A
2011;18;01;C02;Andaluces;357.0;A
2011;18;01;66;Andaluces;11456.0;A
2011;18;01;NC000;Andaluces;260.0;A
2011;18;01;00;Andaluces;19400.0;A
2011;18;06;04;Andaluces;48.0;A
2011;18;06;11;Andaluces;14.0;A
2011;18;06;14;Andaluces;22.0;A
2011;18;06;18;Andaluces;7456.0;A
2011;18;06;21;Andaluces;4.0;A
2011;18;06;23;Andaluces;68.0;A
2011;18;06;29;Andaluces;44.0;A
2011;18;06;41;Andaluces;34.0;A
2011;18;06;C01;Andaluces;7690.0;A
2011;18;06;C02;Andaluces;428.0;A
2011;18;06;66;Andaluces;11951.0;A
2011;18;06;NC000;Andaluces;246.0;A
2011;18;06;00;Andaluces;20315.0;A
2011;21;00;04;Andaluces;2.0;A
2011;21;00;11;Andaluces;17.0;A
2011;21;00;14;Andaluces;15.0;A
2011;21;00;18;Andaluces;6.0;A
2011;21;00;21;Andaluces;2716.0;A
2011;21;00;23;Andaluces;5.0;A
2011;21;00;29;Andaluces;7.0;A
2011;21;00;41;Andaluces;76.0;A
2011;21;00;C01;Andaluces;2844.0;A
2011;21;00;C02;Andaluces;204.0;A
2011;21;00;66;Andaluces;3193.0;A
2011;21;00;NC000;Andaluces;39.0;A
2011;21;00;00;Andaluces;6280.0;A
2011;21;01;04;Andaluces;1.0;A
2011;21;01;11;Andaluces;11.0;A
2011;21;01;14;Andaluces;7.0;A
2011;21;01;18;Andaluces;2.0;A
2011;21;01;21;Andaluces;1338.0;A
2011;21;01;23;Andaluces;2.0;A
2011;21;01;29;Andaluces;2.0;A
2011;21;01;41;Andaluces;40.0;A
2011;21;01;C01;Andaluces;1403.0;A
2011;21;01;C02;Andaluces;97.0;A
2011;21;01;66;Andaluces;1591.0;A
2011;21;01;NC000;Andaluces;22.0;A
2011;21;01;00;Andaluces;3113.0;A
2011;21;06;04;Andaluces;1.0;A
2011;21;06;11;Andaluces;6.0;A
2011;21;06;14;Andaluces;8.0;A
2011;21;06;18;Andaluces;4.0;A
2011;21;06;21;Andaluces;1378.0;A
2011;21;06;23;Andaluces;3.0;A
2011;21;06;29;Andaluces;5.0;A
2011;21;06;41;Andaluces;36.0;A
2011;21;06;C01;Andaluces;1441.0;A
2011;21;06;C02;Andaluces;107.0;A
2011;21;06;66;Andaluces;1602.0;A
2011;21;06;NC000;Andaluces;17.0;A
2011;21;06;00;Andaluces;3167.0;A
2011;23;00;04;Andaluces;8.0;A
2011;23;00;11;Andaluces;4.0;A
2011;23;00;14;Andaluces;30.0;A
2011;23;00;18;Andaluces;49.0;A
2011;23;00;21;Andaluces;3.0;A
2011;23;00;23;Andaluces;5049.0;A
2011;23;00;29;Andaluces;16.0;A
2011;23;00;41;Andaluces;15.0;A
2011;23;00;C01;Andaluces;5174.0;A
2011;23;00;C02;Andaluces;220.0;A
2011;23;00;66;Andaluces;5071.0;A
2011;23;00;NC000;Andaluces;143.0;A
2011;23;00;00;Andaluces;10608.0;A
2011;23;01;04;Andaluces;6.0;A
2011;23;01;11;Andaluces;1.0;A
2011;23;01;14;Andaluces;18.0;A
2011;23;01;18;Andaluces;21.0;A
2011;23;01;21;Andaluces;1.0;A
2011;23;01;23;Andaluces;2468.0;A
2011;23;01;29;Andaluces;11.0;A
2011;23;01;41;Andaluces;7.0;A
2011;23;01;C01;Andaluces;2533.0;A
2011;23;01;C02;Andaluces;120.0;A
2011;23;01;66;Andaluces;2577.0;A
2011;23;01;NC000;Andaluces;66.0;A
2011;23;01;00;Andaluces;5296.0;A
2011;23;06;04;Andaluces;2.0;A
2011;23;06;11;Andaluces;3.0;A
2011;23;06;14;Andaluces;12.0;A
2011;23;06;18;Andaluces;28.0;A
2011;23;06;21;Andaluces;2.0;A
2011;23;06;23;Andaluces;2581.0;A
2011;23;06;29;Andaluces;5.0;A
2011;23;06;41;Andaluces;8.0;A
2011;23;06;C01;Andaluces;2641.0;A
2011;23;06;C02;Andaluces;100.0;A
2011;23;06;66;Andaluces;2494.0;A
2011;23;06;NC000;Andaluces;77.0;A
2011;23;06;00;Andaluces;5312.0;A
2011;29;00;04;Andaluces;38.0;A
2011;29;00;11;Andaluces;278.0;A
2011;29;00;14;Andaluces;207.0;A
2011;29;00;18;Andaluces;195.0;A
2011;29;00;21;Andaluces;14.0;A
2011;29;00;23;Andaluces;103.0;A
2011;29;00;29;Andaluces;12561.0;A
2011;29;00;41;Andaluces;180.0;A
2011;29;00;C01;Andaluces;13576.0;A
2011;29;00;C02;Andaluces;1765.0;A
2011;29;00;66;Andaluces;25069.0;A
2011;29;00;NC000;Andaluces;480.0;A
2011;29;00;00;Andaluces;40890.0;A
2011;29;01;04;Andaluces;23.0;A
2011;29;01;11;Andaluces;131.0;A
2011;29;01;14;Andaluces;95.0;A
2011;29;01;18;Andaluces;82.0;A
2011;29;01;21;Andaluces;7.0;A
2011;29;01;23;Andaluces;48.0;A
2011;29;01;29;Andaluces;6151.0;A
2011;29;01;41;Andaluces;103.0;A
2011;29;01;C01;Andaluces;6640.0;A
2011;29;01;C02;Andaluces;846.0;A
2011;29;01;66;Andaluces;12534.0;A
2011;29;01;NC000;Andaluces;251.0;A
2011;29;01;00;Andaluces;20271.0;A
2011;29;06;04;Andaluces;15.0;A
2011;29;06;11;Andaluces;147.0;A
2011;29;06;14;Andaluces;112.0;A
2011;29;06;18;Andaluces;113.0;A
2011;29;06;21;Andaluces;7.0;A
2011;29;06;23;Andaluces;55.0;A
2011;29;06;29;Andaluces;6410.0;A
2011;29;06;41;Andaluces;77.0;A
2011;29;06;C01;Andaluces;6936.0;A
2011;29;06;C02;Andaluces;919.0;A
2011;29;06;66;Andaluces;12535.0;A
2011;29;06;NC000;Andaluces;229.0;A
2011;29;06;00;Andaluces;20619.0;A
2011;41;00;04;Andaluces;36.0;A
2011;41;00;11;Andaluces;224.0;A
2011;41;00;14;Andaluces;138.0;A
2011;41;00;18;Andaluces;78.0;A
2011;41;00;21;Andaluces;166.0;A
2011;41;00;23;Andaluces;66.0;A
2011;41;00;29;Andaluces;99.0;A
2011;41;00;41;Andaluces;11264.0;A
2011;41;00;C01;Andaluces;12071.0;A
2011;41;00;C02;Andaluces;1053.0;A
2011;41;00;66;Andaluces;14260.0;A
2011;41;00;NC000;Andaluces;317.0;A
2011;41;00;00;Andaluces;27701.0;A
2011;41;01;04;Andaluces;20.0;A
2011;41;01;11;Andaluces;114.0;A
2011;41;01;14;Andaluces;76.0;A
2011;41;01;18;Andaluces;38.0;A
2011;41;01;21;Andaluces;73.0;A
2011;41;01;23;Andaluces;35.0;A
2011;41;01;29;Andaluces;44.0;A
2011;41;01;41;Andaluces;5377.0;A
2011;41;01;C01;Andaluces;5777.0;A
2011;41;01;C02;Andaluces;518.0;A
2011;41;01;66;Andaluces;7123.0;A
2011;41;01;NC000;Andaluces;144.0;A
2011;41;01;00;Andaluces;13562.0;A
2011;41;06;04;Andaluces;16.0;A
2011;41;06;11;Andaluces;110.0;A
2011;41;06;14;Andaluces;62.0;A
2011;41;06;18;Andaluces;40.0;A
2011;41;06;21;Andaluces;93.0;A
2011;41;06;23;Andaluces;31.0;A
2011;41;06;29;Andaluces;55.0;A
2011;41;06;41;Andaluces;5887.0;A
2011;41;06;C01;Andaluces;6294.0;A
2011;41;06;C02;Andaluces;535.0;A
2011;41;06;66;Andaluces;7137.0;A
2011;41;06;NC000;Andaluces;173.0;A
2011;41;06;00;Andaluces;14139.0;A
2012;C01;00;04;Andaluces;10477.0;A
2012;C01;00;11;Andaluces;11384.0;A
2012;C01;00;14;Andaluces;8483.0;A
2012;C01;00;18;Andaluces;15285.0;A
2012;C01;00;21;Andaluces;2959.0;A
2012;C01;00;23;Andaluces;5480.0;A
2012;C01;00;29;Andaluces;13345.0;A
2012;C01;00;41;Andaluces;12226.0;A
2012;C01;00;C01;Andaluces;79639.0;A
2012;C01;00;C02;Andaluces;6134.0;A
2012;C01;00;66;Andaluces;120632.0;A
2012;C01;00;NC000;Andaluces;2009.0;A
2012;C01;00;00;Andaluces;208414.0;A
2012;C01;01;04;Andaluces;5021.0;A
2012;C01;01;11;Andaluces;5433.0;A
2012;C01;01;14;Andaluces;4253.0;A
2012;C01;01;18;Andaluces;7451.0;A
2012;C01;01;21;Andaluces;1436.0;A
2012;C01;01;23;Andaluces;2673.0;A
2012;C01;01;29;Andaluces;6550.0;A
2012;C01;01;41;Andaluces;5851.0;A
2012;C01;01;C01;Andaluces;38668.0;A
2012;C01;01;C02;Andaluces;3022.0;A
2012;C01;01;66;Andaluces;59635.0;A
2012;C01;01;NC000;Andaluces;1016.0;A
2012;C01;01;00;Andaluces;102341.0;A
2012;C01;06;04;Andaluces;5456.0;A
2012;C01;06;11;Andaluces;5951.0;A
2012;C01;06;14;Andaluces;4230.0;A
2012;C01;06;18;Andaluces;7834.0;A
2012;C01;06;21;Andaluces;1523.0;A
2012;C01;06;23;Andaluces;2807.0;A
2012;C01;06;29;Andaluces;6795.0;A
2012;C01;06;41;Andaluces;6375.0;A
2012;C01;06;C01;Andaluces;40971.0;A
2012;C01;06;C02;Andaluces;3112.0;A
2012;C01;06;66;Andaluces;60997.0;A
2012;C01;06;NC000;Andaluces;993.0;A
2012;C01;06;00;Andaluces;106073.0;A
2012;04;00;04;Andaluces;10283.0;A
2012;04;00;11;Andaluces;11.0;A
2012;04;00;14;Andaluces;16.0;A
2012;04;00;18;Andaluces;137.0;A
2012;04;00;21;Andaluces;5.0;A
2012;04;00;23;Andaluces;23.0;A
2012;04;00;29;Andaluces;27.0;A
2012;04;00;41;Andaluces;20.0;A
2012;04;00;C01;Andaluces;10522.0;A
2012;04;00;C02;Andaluces;545.0;A
2012;04;00;66;Andaluces;22271.0;A
2012;04;00;NC000;Andaluces;295.0;A
2012;04;00;00;Andaluces;33633.0;A
2012;04;01;04;Andaluces;4925.0;A
2012;04;01;11;Andaluces;4.0;A
2012;04;01;14;Andaluces;10.0;A
2012;04;01;18;Andaluces;69.0;A
2012;04;01;21;Andaluces;3.0;A
2012;04;01;23;Andaluces;12.0;A
2012;04;01;29;Andaluces;16.0;A
2012;04;01;41;Andaluces;11.0;A
2012;04;01;C01;Andaluces;5050.0;A
2012;04;01;C02;Andaluces;277.0;A
2012;04;01;66;Andaluces;10664.0;A
2012;04;01;NC000;Andaluces;155.0;A
2012;04;01;00;Andaluces;16146.0;A
2012;04;06;04;Andaluces;5358.0;A
2012;04;06;11;Andaluces;7.0;A
2012;04;06;14;Andaluces;6.0;A
2012;04;06;18;Andaluces;68.0;A
2012;04;06;21;Andaluces;2.0;A
2012;04;06;23;Andaluces;11.0;A
2012;04;06;29;Andaluces;11.0;A
2012;04;06;41;Andaluces;9.0;A
2012;04;06;C01;Andaluces;5472.0;A
2012;04;06;C02;Andaluces;268.0;A
2012;04;06;66;Andaluces;11607.0;A
2012;04;06;NC000;Andaluces;140.0;A
2012;04;06;00;Andaluces;17487.0;A
2012;11;00;04;Andaluces;15.0;A
2012;11;00;11;Andaluces;10737.0;A
2012;11;00;14;Andaluces;50.0;A
2012;11;00;18;Andaluces;59.0;A
2012;11;00;21;Andaluces;27.0;A
2012;11;00;23;Andaluces;31.0;A
2012;11;00;29;Andaluces;183.0;A
2012;11;00;41;Andaluces;233.0;A
2012;11;00;C01;Andaluces;11335.0;A
2012;11;00;C02;Andaluces;887.0;A
2012;11;00;66;Andaluces;12845.0;A
2012;11;00;NC000;Andaluces;207.0;A
2012;11;00;00;Andaluces;25274.0;A
2012;11;01;04;Andaluces;8.0;A
2012;11;01;11;Andaluces;5105.0;A
2012;11;01;14;Andaluces;23.0;A
2012;11;01;18;Andaluces;28.0;A
2012;11;01;21;Andaluces;9.0;A
2012;11;01;23;Andaluces;15.0;A
2012;11;01;29;Andaluces;92.0;A
2012;11;01;41;Andaluces;102.0;A
2012;11;01;C01;Andaluces;5382.0;A
2012;11;01;C02;Andaluces;434.0;A
2012;11;01;66;Andaluces;6422.0;A
2012;11;01;NC000;Andaluces;112.0;A
2012;11;01;00;Andaluces;12350.0;A
2012;11;06;04;Andaluces;7.0;A
2012;11;06;11;Andaluces;5632.0;A
2012;11;06;14;Andaluces;27.0;A
2012;11;06;18;Andaluces;31.0;A
2012;11;06;21;Andaluces;18.0;A
2012;11;06;23;Andaluces;16.0;A
2012;11;06;29;Andaluces;91.0;A
2012;11;06;41;Andaluces;131.0;A
2012;11;06;C01;Andaluces;5953.0;A
2012;11;06;C02;Andaluces;453.0;A
2012;11;06;66;Andaluces;6423.0;A
2012;11;06;NC000;Andaluces;95.0;A
2012;11;06;00;Andaluces;12924.0;A
2012;14;00;04;Andaluces;13.0;A
2012;14;00;11;Andaluces;16.0;A
2012;14;00;14;Andaluces;7970.0;A
2012;14;00;18;Andaluces;38.0;A
2012;14;00;21;Andaluces;10.0;A
2012;14;00;23;Andaluces;43.0;A
2012;14;00;29;Andaluces;34.0;A
2012;14;00;41;Andaluces;78.0;A
2012;14;00;C01;Andaluces;8202.0;A
2012;14;00;C02;Andaluces;403.0;A
2012;14;00;66;Andaluces;8101.0;A
2012;14;00;NC000;Andaluces;157.0;A
2012;14;00;00;Andaluces;16863.0;A
2012;14;01;04;Andaluces;8.0;A
2012;14;01;11;Andaluces;10.0;A
2012;14;01;14;Andaluces;3998.0;A
2012;14;01;18;Andaluces;14.0;A
2012;14;01;21;Andaluces;4.0;A
2012;14;01;23;Andaluces;18.0;A
2012;14;01;29;Andaluces;17.0;A
2012;14;01;41;Andaluces;32.0;A
2012;14;01;C01;Andaluces;4101.0;A
2012;14;01;C02;Andaluces;186.0;A
2012;14;01;66;Andaluces;4108.0;A
2012;14;01;NC000;Andaluces;73.0;A
2012;14;01;00;Andaluces;8468.0;A
2012;14;06;04;Andaluces;5.0;A
2012;14;06;11;Andaluces;6.0;A
2012;14;06;14;Andaluces;3972.0;A
2012;14;06;18;Andaluces;24.0;A
2012;14;06;21;Andaluces;6.0;A
2012;14;06;23;Andaluces;25.0;A
2012;14;06;29;Andaluces;17.0;A
2012;14;06;41;Andaluces;46.0;A
2012;14;06;C01;Andaluces;4101.0;A
2012;14;06;C02;Andaluces;217.0;A
2012;14;06;66;Andaluces;3993.0;A
2012;14;06;NC000;Andaluces;84.0;A
2012;14;06;00;Andaluces;8395.0;A
2012;18;00;04;Andaluces;75.0;A
2012;18;00;11;Andaluces;43.0;A
2012;18;00;14;Andaluces;46.0;A
2012;18;00;18;Andaluces;14697.0;A
2012;18;00;21;Andaluces;12.0;A
2012;18;00;23;Andaluces;143.0;A
2012;18;00;29;Andaluces;84.0;A
2012;18;00;41;Andaluces;57.0;A
2012;18;00;C01;Andaluces;15157.0;A
2012;18;00;C02;Andaluces;832.0;A
2012;18;00;66;Andaluces;25488.0;A
2012;18;00;NC000;Andaluces;457.0;A
2012;18;00;00;Andaluces;41934.0;A
2012;18;01;04;Andaluces;29.0;A
2012;18;01;11;Andaluces;25.0;A
2012;18;01;14;Andaluces;21.0;A
2012;18;01;18;Andaluces;7186.0;A
2012;18;01;21;Andaluces;6.0;A
2012;18;01;23;Andaluces;70.0;A
2012;18;01;29;Andaluces;37.0;A
2012;18;01;41;Andaluces;21.0;A
2012;18;01;C01;Andaluces;7395.0;A
2012;18;01;C02;Andaluces;389.0;A
2012;18;01;66;Andaluces;12508.0;A
2012;18;01;NC000;Andaluces;239.0;A
2012;18;01;00;Andaluces;20531.0;A
2012;18;06;04;Andaluces;46.0;A
2012;18;06;11;Andaluces;18.0;A
2012;18;06;14;Andaluces;25.0;A
2012;18;06;18;Andaluces;7511.0;A
2012;18;06;21;Andaluces;6.0;A
2012;18;06;23;Andaluces;73.0;A
2012;18;06;29;Andaluces;47.0;A
2012;18;06;41;Andaluces;36.0;A
2012;18;06;C01;Andaluces;7762.0;A
2012;18;06;C02;Andaluces;443.0;A
2012;18;06;66;Andaluces;12980.0;A
2012;18;06;NC000;Andaluces;218.0;A
2012;18;06;00;Andaluces;21403.0;A
2012;21;00;04;Andaluces;2.0;A
2012;21;00;11;Andaluces;20.0;A
2012;21;00;14;Andaluces;17.0;A
2012;21;00;18;Andaluces;5.0;A
2012;21;00;21;Andaluces;2718.0;A
2012;21;00;23;Andaluces;6.0;A
2012;21;00;29;Andaluces;7.0;A
2012;21;00;41;Andaluces;90.0;A
2012;21;00;C01;Andaluces;2865.0;A
2012;21;00;C02;Andaluces;204.0;A
2012;21;00;66;Andaluces;3434.0;A
2012;21;00;NC000;Andaluces;33.0;A
2012;21;00;00;Andaluces;6536.0;A
2012;21;01;04;Andaluces;1.0;A
2012;21;01;11;Andaluces;14.0;A
