TERRITORIO;TEMPORAL;INDICATOR;OBS_VALUE;FREQ
C01;2012;PCT_EMPR_QUE_FORM_TIC_SU_PERS;15.5;A
C01;2013;PCT_EMPR_QUE_FORM_TIC_SU_PERS;19.9;A
C01;2014;PCT_EMPR_QUE_FORM_TIC_SU_PERS;22.4;A
C01;2015;PCT_EMPR_QUE_FORM_TIC_SU_PERS;20.61;A
C01;2016;PCT_EMPR_QUE_FORM_TIC_SU_PERS;22.34;A
C01;2017;PCT_EMPR_QUE_FORM_TIC_SU_PERS;21.87;A
C01;2018;PCT_EMPR_QUE_FORM_TIC_SU_PERS;19.15;A
C01;2019;PCT_EMPR_QUE_FORM_TIC_SU_PERS;19.82;A
C01;2020;PCT_EMPR_QUE_FORM_TIC_SU_PERS;18.89;A
C01;2021;PCT_EMPR_QUE_FORM_TIC_SU_PERS;15.32;A
108;2012;PCT_EMPR_QUE_FORM_TIC_SU_PERS;16.0;A
108;2014;PCT_EMPR_QUE_FORM_TIC_SU_PERS;22.0;A
108;2015;PCT_EMPR_QUE_FORM_TIC_SU_PERS;22.0;A
108;2016;PCT_EMPR_QUE_FORM_TIC_SU_PERS;23.0;A
108;2017;PCT_EMPR_QUE_FORM_TIC_SU_PERS;23.0;A
108;2018;PCT_EMPR_QUE_FORM_TIC_SU_PERS;21.0;A
108;2019;PCT_EMPR_QUE_FORM_TIC_SU_PERS;22.0;A
108;2020;PCT_EMPR_QUE_FORM_TIC_SU_PERS;20.0;A
108;2021;PCT_EMPR_QUE_FORM_TIC_SU_PERS;18.51;A
UE27NRU;2012;PCT_EMPR_QUE_FORM_TIC_SU_PERS;18.0;A
UE27NRU;2014;PCT_EMPR_QUE_FORM_TIC_SU_PERS;20.0;A
UE27NRU;2015;PCT_EMPR_QUE_FORM_TIC_SU_PERS;21.0;A
UE27NRU;2016;PCT_EMPR_QUE_FORM_TIC_SU_PERS;21.0;A
UE27NRU;2017;PCT_EMPR_QUE_FORM_TIC_SU_PERS;21.0;A
UE27NRU;2018;PCT_EMPR_QUE_FORM_TIC_SU_PERS;22.0;A
UE27NRU;2019;PCT_EMPR_QUE_FORM_TIC_SU_PERS;23.0;A
UE27NRU;2020;PCT_EMPR_QUE_FORM_TIC_SU_PERS;20.0;A
UE28;2012;PCT_EMPR_QUE_FORM_TIC_SU_PERS;19.0;A
UE28;2014;PCT_EMPR_QUE_FORM_TIC_SU_PERS;21.0;A
UE28;2015;PCT_EMPR_QUE_FORM_TIC_SU_PERS;22.0;A
UE28;2016;PCT_EMPR_QUE_FORM_TIC_SU_PERS;22.0;A
UE28;2017;PCT_EMPR_QUE_FORM_TIC_SU_PERS;21.0;A
UE28;2018;PCT_EMPR_QUE_FORM_TIC_SU_PERS;23.0;A
UE28;2019;PCT_EMPR_QUE_FORM_TIC_SU_PERS;24.0;A
UE27;2012;PCT_EMPR_QUE_FORM_TIC_SU_PERS;19.0;A
UE27;2014;PCT_EMPR_QUE_FORM_TIC_SU_PERS;21.0;A
UE27;2015;PCT_EMPR_QUE_FORM_TIC_SU_PERS;22.0;A
UE27;2016;PCT_EMPR_QUE_FORM_TIC_SU_PERS;22.0;A
UE27;2017;PCT_EMPR_QUE_FORM_TIC_SU_PERS;21.0;A
UE27;2018;PCT_EMPR_QUE_FORM_TIC_SU_PERS;23.0;A
UE15;2012;PCT_EMPR_QUE_FORM_TIC_SU_PERS;21.0;A
UE15;2014;PCT_EMPR_QUE_FORM_TIC_SU_PERS;23.0;A
UE15;2015;PCT_EMPR_QUE_FORM_TIC_SU_PERS;24.0;A
UE15;2016;PCT_EMPR_QUE_FORM_TIC_SU_PERS;24.0;A
